"trial","RT","gaze_dir","target_dir","congr","eye_shift","SOA","ydiff","xdiff","blink","su","sac_dir","correct_sac","too_fast","too_slow"
49,324,"Left","Right","Incongruent","Shift head",100,-6,226.6,"No blink","p8","Right",1,0,0
49,328,"Right","Left","Incongruent","Shift eyes",900,-46.2,-194.7,"No blink","p9","Left",1,0,0
49,203,"Right","Left","Incongruent","Shift head",500,-6.89999999999998,-315.5,"No blink","p10","Left",1,0,0
49,272,"Right","Right","Congruent","Shift head",900,-3.69999999999999,247.2,"No blink","p11","Right",1,0,0
49,266,"Right","Left","Incongruent","Shift eyes",100,-6.5,-227,"No blink","p12","Left",1,0,0
49,306,"Right","Left","Incongruent","Shift head",500,-3.80000000000001,-232.8,"No blink","p13","Left",1,0,0
49,298,"Right","Left","Incongruent","Shift eyes",500,-22.7,-248.5,"No blink","p14","Left",1,0,0
49,315,"Right","Right","Congruent","Shift eyes",500,13.3,229.7,"No blink","p15","Right",1,0,0
49,278,"Left","Right","Incongruent","Shift head",100,-12.4,211.8,"No blink","p16","Right",1,0,0
49,282,"Left","Left","Congruent","Shift eyes",900,-1.30000000000001,-294.8,"No blink","p17","Left",1,0,0
49,362,"Right","Left","Incongruent","Shift eyes",900,-4.19999999999999,-227.6,"No blink","p18","Left",1,0,0
49,367,"Right","Left","Incongruent","Shift head",900,42.6,-200.5,"No blink","p19","Left",1,0,0
49,142,"Right","Left","Incongruent","Shift head",100,5.30000000000001,-233.8,"No blink","p20","Left",1,0,0
49,232,"Left","Right","Incongruent","Shift head",500,-9,242.4,"No blink","p21","Right",1,0,0
49,398,"Left","Right","Incongruent","Shift head",900,-6.30000000000001,231.8,"No blink","p22","Right",1,0,0
50,257,"Left","Right","Incongruent","Shift head",500,-9.60000000000002,265.3,"No blink","p1","Right",1,0,0
50,245,"Right","Right","Congruent","Shift head",100,-12.9,157.7,"No blink","p2","Right",1,0,0
50,292,"Left","Left","Congruent","Shift eyes",100,-3.39999999999998,-244.3,"No blink","p3","Left",1,0,0
50,402,"Left","Left","Congruent","Shift head",900,NA,NA,"Contains blink","p4",NA,NA,0,0
50,427,"Left","Right","Incongruent","Shift eyes",100,5.60000000000002,213.8,"No blink","p5","Right",1,0,0
50,328,"Right","Left","Incongruent","Shift head",100,39.2,-220,"No blink","p6","Left",1,0,0
50,154,"Right","Right","Congruent","Shift head",900,19.7,-221.8,"No blink","p7","Left",0,0,0
50,353,"Left","Right","Incongruent","Shift head",100,-11.1,227.8,"No blink","p8","Right",1,0,0
50,268,"Right","Right","Congruent","Shift eyes",500,-25.2,230.4,"No blink","p9","Right",1,0,0
50,251,"Left","Left","Congruent","Shift head",500,-9.80000000000001,-270.8,"No blink","p10","Left",1,0,0
50,250,"Right","Right","Congruent","Shift eyes",100,-18.7,191.9,"No blink","p11","Right",1,0,0
50,348,"Right","Left","Incongruent","Shift eyes",500,-13.8,-213.6,"No blink","p12","Left",1,0,0
50,194,"Right","Right","Congruent","Shift eyes",100,-5.30000000000001,225,"No blink","p13","Right",1,0,0
50,357,"Left","Left","Congruent","Shift eyes",900,-10.9,-269.3,"No blink","p14","Left",1,0,0
50,323,"Right","Right","Congruent","Shift head",900,11.8,218.8,"No blink","p15","Right",1,0,0
50,220,"Right","Right","Congruent","Shift head",900,-46.6,225,"No blink","p16","Right",1,0,0
50,249,"Left","Right","Incongruent","Shift eyes",500,7.09999999999997,202.3,"No blink","p17","Right",1,0,0
50,333,"Left","Right","Incongruent","Shift eyes",100,-9,245.7,"No blink","p18","Right",1,0,0
50,289,"Right","Left","Incongruent","Shift head",900,41.5,-186.8,"No blink","p19","Left",1,0,0
50,100,"Right","Right","Congruent","Shift eyes",100,8.89999999999998,253.6,"No blink","p20","Right",1,0,0
50,161,"Right","Left","Incongruent","Shift head",500,0.399999999999977,-272.2,"No blink","p21","Left",1,0,0
50,242,"Right","Right","Congruent","Shift eyes",500,-13.1,247.9,"No blink","p22","Right",1,0,0
51,258,"Right","Left","Incongruent","Shift eyes",500,-11.1,-246.2,"No blink","p1","Left",1,0,0
51,225,"Right","Right","Congruent","Shift head",500,-12.8,212.9,"No blink","p2","Right",1,0,0
51,253,"Left","Left","Congruent","Shift head",900,-5.19999999999999,-207.8,"No blink","p3","Left",1,0,0
51,285,"Right","Right","Congruent","Shift eyes",100,0,240.7,"No blink","p4","Right",1,0,0
51,334,"Right","Left","Incongruent","Shift head",500,-7,-249.9,"No blink","p5","Left",1,0,0
51,377,"Left","Left","Congruent","Shift eyes",100,3.90000000000003,-222.2,"No blink","p6","Left",1,0,0
51,44,"Left","Left","Congruent","Shift head",100,19.9,-237.9,"No blink","p7","Left",1,1,0
51,206,"Left","Left","Congruent","Shift head",100,-14.6,-245.8,"No blink","p8","Left",1,0,0
51,338,"Left","Right","Incongruent","Shift head",100,-14.7,228.1,"No blink","p9","Right",1,0,0
51,140,"Left","Left","Congruent","Shift head",500,-0.300000000000011,-87.5,"No blink","p10","Insufficient amplitude",0,0,0
51,192,"Right","Right","Congruent","Shift head",100,-8.19999999999999,206.8,"No blink","p11","Right",1,0,0
51,239,"Right","Left","Incongruent","Shift eyes",100,6.60000000000002,-218.5,"No blink","p12","Left",1,0,0
51,250,"Right","Left","Incongruent","Shift head",900,2.39999999999998,-239.8,"No blink","p13","Left",1,0,0
51,371,"Left","Left","Congruent","Shift head",100,-20.6,-254.1,"No blink","p14","Left",1,0,0
51,448,"Left","Right","Incongruent","Shift head",100,1.69999999999999,198.6,"No blink","p15","Right",1,0,0
51,291,"Right","Left","Incongruent","Shift eyes",100,-21.3,-229,"No blink","p16","Left",1,0,0
51,249,"Right","Right","Congruent","Shift eyes",500,-10.9,212.9,"No blink","p17","Right",1,0,0
51,316,"Right","Left","Incongruent","Shift head",900,1,-208.8,"No blink","p18","Left",1,0,0
51,275,"Right","Left","Incongruent","Shift eyes",500,26,-220.2,"No blink","p19","Left",1,0,0
51,116,"Right","Left","Incongruent","Shift eyes",100,22.6,-261.6,"No blink","p20","Left",1,0,0
51,224,"Left","Right","Incongruent","Shift eyes",900,12.1,238.4,"No blink","p21","Right",1,0,0
51,222,"Left","Right","Incongruent","Shift head",500,-15.9,223.3,"No blink","p22","Right",1,0,0
52,407,"Left","Right","Incongruent","Shift eyes",100,-9.5,243.8,"No blink","p1","Right",1,0,0
52,231,"Left","Left","Congruent","Shift eyes",500,-15.6,-208.7,"No blink","p2","Left",1,0,0
52,341,"Right","Right","Congruent","Shift eyes",100,-22.2,204.9,"No blink","p3","Right",1,0,0
52,279,"Left","Right","Incongruent","Shift eyes",500,0,255.7,"No blink","p4","Right",1,0,0
52,211,"Right","Left","Incongruent","Shift head",100,-13.8,-200.9,"No blink","p5","Left",1,0,0
52,299,"Right","Right","Congruent","Shift head",500,-0.900000000000034,215.2,"No blink","p6","Right",1,0,0
52,257,"Right","Right","Congruent","Shift head",500,27.7,-231.8,"No blink","p7","Left",0,0,0
52,254,"Left","Left","Congruent","Shift eyes",900,-2.30000000000001,-226.6,"No blink","p8","Left",1,0,0
52,382,"Right","Right","Congruent","Shift head",500,-15.4,20.3,"No blink","p9","Insufficient amplitude",0,0,0
52,215,"Left","Right","Incongruent","Shift eyes",900,2.40000000000003,220.7,"No blink","p10","Right",1,0,0
52,234,"Left","Left","Congruent","Shift head",100,-5.69999999999999,-217.4,"No blink","p11","Left",1,0,0
52,222,"Right","Right","Congruent","Shift eyes",900,23.4,235.1,"No blink","p12","Right",1,0,0
52,302,"Left","Right","Incongruent","Shift eyes",500,-6.69999999999999,219.3,"No blink","p13","Right",1,0,0
52,291,"Left","Right","Incongruent","Shift eyes",900,-6.39999999999998,232.7,"No blink","p14","Right",1,0,0
52,295,"Right","Right","Congruent","Shift head",500,10,214.9,"No blink","p15","Right",1,0,0
52,276,"Right","Left","Incongruent","Shift eyes",100,-11.8,-247.1,"No blink","p16","Left",1,0,0
52,228,"Right","Right","Congruent","Shift eyes",100,-0.600000000000023,229.3,"No blink","p17","Right",1,0,0
52,264,"Right","Right","Congruent","Shift head",900,-12.9,254.6,"No blink","p18","Right",1,0,0
52,374,"Right","Left","Incongruent","Shift head",900,26.4,-245.3,"No blink","p19","Left",1,0,0
52,88,"Right","Right","Congruent","Shift head",100,15.3,247,"No blink","p20","Right",1,0,0
52,241,"Right","Right","Congruent","Shift head",500,-8.19999999999999,219.5,"No blink","p21","Right",1,0,0
52,210,"Left","Right","Incongruent","Shift eyes",100,-9.5,240.6,"No blink","p22","Right",1,0,0
53,367,"Right","Left","Incongruent","Shift eyes",100,-8.69999999999999,-219.9,"No blink","p1","Left",1,0,0
53,284,"Right","Left","Incongruent","Shift eyes",100,-9.59999999999997,-201.2,"No blink","p2","Left",1,0,0
53,604,"Right","Right","Congruent","Shift eyes",100,-18.9,193.9,"No blink","p3","Right",1,0,0
53,213,"Left","Left","Congruent","Shift eyes",500,0,-247.4,"No blink","p4","Left",1,0,0
53,353,"Right","Left","Incongruent","Shift eyes",500,-0.899999999999977,-296,"No blink","p5","Left",1,0,0
53,268,"Right","Right","Congruent","Shift head",900,14,207.4,"No blink","p6","Right",1,0,0
53,489,"Right","Left","Incongruent","Shift eyes",900,-22.7,161.3,"No blink","p7","Right",0,0,0
53,276,"Right","Left","Incongruent","Shift eyes",100,-15.2,-242.6,"No blink","p8","Left",1,0,0
53,761,"Right","Left","Incongruent","Shift eyes",500,-30.6,-169.5,"No blink","p9","Left",1,0,1
53,429,"Right","Left","Incongruent","Shift head",100,-1.59999999999997,-227.9,"No blink","p10","Left",1,0,0
53,290,"Right","Right","Congruent","Shift eyes",100,-6.5,216.7,"No blink","p11","Right",1,0,0
53,326,"Left","Left","Congruent","Shift eyes",900,-7.89999999999998,-233.5,"No blink","p12","Left",1,0,0
53,289,"Left","Left","Congruent","Shift eyes",100,-1.69999999999999,-246.2,"No blink","p13","Left",1,0,0
53,280,"Right","Right","Congruent","Shift head",500,-5.10000000000002,213.9,"No blink","p14","Right",1,0,0
53,173,"Right","Right","Congruent","Shift eyes",500,-5.30000000000001,-11.4,"No blink","p15","Insufficient amplitude",0,0,0
53,321,"Right","Left","Incongruent","Shift head",100,-39.3,-229,"No blink","p16","Left",1,0,0
53,250,"Left","Right","Incongruent","Shift eyes",500,3.29999999999995,234.7,"No blink","p17","Right",1,0,0
53,237,"Right","Right","Congruent","Shift eyes",900,-14.9,233.2,"No blink","p18","Right",1,0,0
53,362,"Right","Left","Incongruent","Shift head",100,10.7,-217.1,"No blink","p19","Left",1,0,0
53,78,"Right","Right","Congruent","Shift eyes",500,12.1,235.8,"No blink","p20","Right",1,1,0
53,209,"Left","Right","Incongruent","Shift eyes",500,23.1,235.5,"No blink","p21","Right",1,0,0
53,300,"Left","Left","Congruent","Shift eyes",100,-2.19999999999999,-230.6,"No blink","p22","Left",1,0,0
54,437,"Right","Left","Incongruent","Shift eyes",100,-11.5,-198,"No blink","p1","Left",1,0,0
54,281,"Left","Right","Incongruent","Shift head",900,108.1,239.6,"Contains blink","p2","Right",1,0,0
54,259,"Right","Right","Congruent","Shift eyes",100,-22.5,175,"No blink","p3","Right",1,0,0
54,245,"Right","Left","Incongruent","Shift head",500,0,-438.4,"Contains blink","p4","Left",1,0,0
54,551,"Left","Right","Incongruent","Shift eyes",100,6.60000000000002,246.6,"No blink","p5","Right",1,0,1
54,380,"Left","Right","Incongruent","Shift eyes",900,7.59999999999997,203.8,"No blink","p6","Right",1,0,0
54,353,"Left","Right","Incongruent","Shift head",900,27.1,-273,"No blink","p7","Left",0,0,0
54,265,"Right","Right","Congruent","Shift eyes",100,0.600000000000023,250.4,"No blink","p8","Right",1,0,0
54,59,"Left","Right","Incongruent","Shift eyes",900,-5.19999999999999,-43.6,"No blink","p9","Insufficient amplitude",0,1,0
54,230,"Left","Right","Incongruent","Shift head",900,13.9,211,"No blink","p10","Right",1,0,0
54,205,"Left","Left","Congruent","Shift eyes",500,-2,-257.7,"No blink","p11","Left",1,0,0
54,310,"Left","Left","Congruent","Shift head",100,6.29999999999995,-237.9,"No blink","p12","Left",1,0,0
54,308,"Right","Right","Congruent","Shift head",500,-10.3,215.9,"No blink","p13","Right",1,0,0
54,279,"Right","Right","Congruent","Shift eyes",900,-12,219.8,"No blink","p14","Right",1,0,0
54,270,"Left","Left","Congruent","Shift head",500,-22.9,-200.7,"No blink","p15","Left",1,0,0
54,222,"Right","Left","Incongruent","Shift eyes",100,-50.5,-232.9,"No blink","p16","Left",1,0,0
54,263,"Right","Left","Incongruent","Shift head",100,-5.69999999999999,-269.9,"No blink","p17","Left",1,0,0
54,259,"Right","Left","Incongruent","Shift head",500,4.90000000000003,-210,"No blink","p18","Left",1,0,0
54,230,"Left","Left","Congruent","Shift head",500,45.9,-207.7,"No blink","p19","Left",1,0,0
54,97,"Right","Right","Congruent","Shift head",500,11.1,253.4,"No blink","p20","Right",1,0,0
54,253,"Right","Right","Congruent","Shift eyes",100,10.1,255.2,"No blink","p21","Right",1,0,0
54,73,"Right","Left","Incongruent","Shift head",500,0.800000000000011,-347.4,"No blink","p22","Left",1,1,0
55,236,"Right","Left","Incongruent","Shift eyes",900,-8,-232.4,"No blink","p1","Left",1,0,0
55,411,"Left","Left","Congruent","Shift eyes",100,275.6,-237,"Contains blink","p2","Diagonal",0,0,0
55,281,"Right","Left","Incongruent","Shift head",500,4.70000000000005,-250.8,"No blink","p3","Left",1,0,0
55,233,"Left","Right","Incongruent","Shift head",500,0,300,"No blink","p4","Right",1,0,0
55,445,"Left","Right","Incongruent","Shift eyes",100,-0.299999999999955,232.6,"No blink","p5","Right",1,0,0
55,299,"Left","Right","Incongruent","Shift eyes",900,2.80000000000001,225.1,"No blink","p6","Right",1,0,0
55,43,"Left","Left","Congruent","Shift eyes",100,11.5,-230.8,"No blink","p7","Left",1,1,0
55,234,"Left","Right","Incongruent","Shift head",500,-6.59999999999997,232,"No blink","p8","Right",1,0,0
55,79,"Left","Left","Congruent","Shift eyes",100,-35.1,303.2,"No blink","p9","Right",0,1,0
55,245,"Left","Left","Congruent","Shift head",500,6.30000000000001,-232.9,"No blink","p10","Left",1,0,0
55,463,"Right","Right","Congruent","Shift head",100,-10.8,222.9,"No blink","p11","Right",1,0,0
55,254,"Right","Right","Congruent","Shift eyes",900,23.7,216.7,"No blink","p12","Right",1,0,0
55,204,"Right","Left","Incongruent","Shift head",500,9,-231.7,"No blink","p13","Left",1,0,0
55,334,"Right","Right","Congruent","Shift head",100,-12.8,217.5,"No blink","p14","Right",1,0,0
55,368,"Left","Right","Incongruent","Shift eyes",500,8.5,193.5,"No blink","p15","Right",1,0,0
55,305,"Right","Left","Incongruent","Shift eyes",100,-38.6,-253.2,"No blink","p16","Left",1,0,0
55,245,"Left","Right","Incongruent","Shift head",500,4,227,"No blink","p17","Right",1,0,0
55,301,"Right","Left","Incongruent","Shift head",500,-3.69999999999999,-221.1,"No blink","p18","Left",1,0,0
55,231,"Left","Right","Incongruent","Shift head",900,25.3,199.7,"No blink","p19","Right",1,0,0
55,114,"Right","Left","Incongruent","Shift eyes",900,19.9,-228.1,"No blink","p20","Left",1,0,0
55,265,"Left","Left","Congruent","Shift head",900,6.70000000000005,-238.5,"No blink","p21","Left",1,0,0
55,270,"Right","Left","Incongruent","Shift head",900,-6.89999999999998,-232.3,"No blink","p22","Left",1,0,0
56,347,"Right","Left","Incongruent","Shift head",500,-18.8,-183.3,"No blink","p1","Left",1,0,0
56,238,"Left","Left","Congruent","Shift head",500,37.1,-212.1,"No blink","p2","Left",1,0,0
56,362,"Left","Left","Congruent","Shift eyes",500,-1.5,-223.5,"No blink","p3","Left",1,0,0
56,238,"Left","Left","Congruent","Shift eyes",900,0,-235.5,"Contains blink","p4","Left",1,0,0
56,289,"Right","Left","Incongruent","Shift eyes",500,16.2,-230.7,"No blink","p5","Left",1,0,0
56,307,"Right","Right","Congruent","Shift head",100,-0.199999999999989,223.2,"No blink","p6","Right",1,0,0
56,97,"Left","Right","Incongruent","Shift head",900,-0.799999999999955,-249.2,"No blink","p7","Left",0,0,0
56,291,"Right","Right","Congruent","Shift head",900,-9.70000000000005,198.9,"No blink","p8","Right",1,0,0
56,888,"Right","Right","Congruent","Shift head",900,-22.4,277.2,"No blink","p9","Right",1,0,0
56,213,"Left","Left","Congruent","Shift head",900,5.69999999999999,-43.2,"No blink","p10","Insufficient amplitude",0,0,0
56,263,"Left","Left","Congruent","Shift head",500,2.19999999999999,-240.9,"No blink","p11","Left",1,0,0
56,281,"Right","Left","Incongruent","Shift eyes",900,12,-205.4,"No blink","p12","Left",1,0,0
56,229,"Left","Left","Congruent","Shift eyes",900,5.40000000000003,-218.5,"No blink","p13","Left",1,0,0
56,258,"Left","Right","Incongruent","Shift eyes",500,-16.2,237.4,"No blink","p14","Right",1,0,0
56,1227,"Right","Left","Incongruent","Shift eyes",100,NA,NA,"Contains blink","p15",NA,NA,0,1
56,265,"Left","Left","Congruent","Shift eyes",100,-18.1,-247.6,"No blink","p16","Left",1,0,0
56,309,"Right","Left","Incongruent","Shift head",100,-5.09999999999997,-267.6,"No blink","p17","Left",1,0,0
56,374,"Left","Left","Congruent","Shift eyes",100,-1.5,-235.1,"No blink","p18","Left",1,0,0
56,273,"Left","Right","Incongruent","Shift head",900,28.6,194.8,"No blink","p19","Right",1,0,0
56,103,"Left","Left","Congruent","Shift head",100,18,-241.2,"No blink","p20","Left",1,0,0
56,221,"Left","Right","Incongruent","Shift head",900,-11.8,212.2,"No blink","p21","Right",1,0,0
56,188,"Left","Left","Congruent","Shift eyes",900,-11.5,-196.2,"No blink","p22","Left",1,0,0
57,746,"Right","Left","Incongruent","Shift head",100,-10.7,-220.9,"No blink","p1","Left",1,0,1
57,218,"Right","Left","Incongruent","Shift head",500,1.30000000000001,-215.5,"No blink","p2","Left",1,0,0
57,244,"Left","Left","Congruent","Shift head",900,3.39999999999998,-222.1,"No blink","p3","Left",1,0,0
57,233,"Left","Right","Incongruent","Shift head",900,0,260.5,"No blink","p4","Right",1,0,0
57,293,"Right","Left","Incongruent","Shift head",900,26.7,-236.6,"No blink","p5","Left",1,0,0
57,550,"Right","Left","Incongruent","Shift eyes",100,1.89999999999998,-244.2,"No blink","p6","Left",1,0,0
57,34,"Right","Left","Incongruent","Shift head",100,19.8,-247.4,"No blink","p7","Left",1,1,0
57,299,"Right","Right","Congruent","Shift eyes",500,-3.39999999999998,228.2,"No blink","p8","Right",1,0,0
57,262,"Right","Left","Incongruent","Shift head",500,0.900000000000034,134.2,"No blink","p9","Right",0,0,0
57,261,"Left","Left","Congruent","Shift eyes",900,1.80000000000001,-211.8,"No blink","p10","Left",1,0,0
57,235,"Left","Right","Incongruent","Shift head",900,11.1,242.5,"No blink","p11","Right",1,0,0
57,283,"Left","Right","Incongruent","Shift head",900,9.30000000000001,208.9,"No blink","p12","Right",1,0,0
57,420,"Left","Right","Incongruent","Shift eyes",100,-9.69999999999999,225.2,"No blink","p13","Right",1,0,0
57,352,"Right","Left","Incongruent","Shift head",100,-18.3,-259,"No blink","p14","Left",1,0,0
57,317,"Right","Right","Congruent","Shift head",100,7.89999999999998,194.8,"No blink","p15","Right",1,0,0
57,216,"Right","Right","Congruent","Shift head",900,-39.3,212.4,"No blink","p16","Right",1,0,0
57,229,"Right","Right","Congruent","Shift eyes",500,-8.79999999999995,229.9,"No blink","p17","Right",1,0,0
57,314,"Left","Right","Incongruent","Shift head",900,-9.59999999999997,213.4,"No blink","p18","Right",1,0,0
